CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Date,Time,PollutionLevel
0.260504202,0.25588697,0.421906694,0.373529412,0.183856502,0.844419391,0.366651726,1/13/2005,08.00.00,2
0.344537815,0.376766091,0.512508452,0.394117647,0.197309417,0.825253664,0.37203048,1/13/2005,09.00.00,2
0.327731092,0.246467818,0.513860717,0.464705882,0.217488789,0.790304397,0.377857463,1/13/2005,10.00.00,2
0.302521008,0.259026688,0.482082488,0.514705882,0.262331839,0.706877114,0.385029135,1/13/2005,11.00.00,2
0.268907563,0.200941915,0.415821501,0.523529412,0.293721973,0.659526494,0.393097266,1/13/2005,12.00.00,2
0.18487395,0.177394035,0.215686275,0.397058824,0.31838565,0.609921082,0.390407889,1/13/2005,13.00.00,2
0.201680672,0.202511774,0.228532792,0.391176471,0.31838565,0.612175874,0.392649036,1/13/2005,14.00.00,2
0.226890756,0.221350078,0.256930358,0.394117647,0.313901345,0.634723788,0.400717167,1/13/2005,15.00.00,2
0.226890756,0.248037677,0.247464503,0.402941176,0.302690583,0.651634724,0.400268938,1/13/2005,16.00.00,2
0.327731092,0.312401884,0.38336714,0.470588235,0.275784753,0.710259301,0.404303003,1/13/2005,17.00.00,2
0.43697479,0.417582418,0.47464503,0.488235294,0.255605381,0.766629087,0.411026446,1/13/2005,18.00.00,2
0.336134454,0.310832025,0.353617309,0.423529412,0.242152466,0.783540023,0.403406544,1/13/2005,19.00.00,2
0.243697479,0.208791209,0.252197431,0.379411765,0.246636771,0.756482525,0.393097266,1/13/2005,20.00.00,2
0.277310924,0.204081633,0.315753888,0.379411765,0.213004484,0.803833145,0.379202152,1/13/2005,21.00.00,2
0.168067227,0.117739403,0.175794456,0.314705882,0.197309417,0.800450958,0.36261766,1/13/2005,22.00.00,2
0.151260504,0.12244898,0.164976335,0.297058824,0.179372197,0.827508455,0.3541013,1/13/2005,23.00.00,1
0.226890756,0.138147567,0.214334009,0.329411765,0.170403587,0.822998873,0.341999104,1/14/2005,00.00.00,2
0.151260504,0.100470958,0.151453685,0.288235294,0.159192825,0.833145434,0.337068579,1/14/2005,01.00.00,1
0.109243697,0.070643642,0.118999324,0.264705882,0.159192825,0.828635851,0.333482743,1/14/2005,02.00.00,1
0.084033613,0.056514914,0,0,0.150224215,0.845546787,0.331241596,1/14/2005,03.00.00,0
0.092436975,0.065934066,0.06964165,0.173529412,0.114349776,0.916572717,0.322725235,1/14/2005,04.00.00,0
0.134453782,0.108320251,0.248140636,0.288235294,0.096412556,0.934611048,0.312415957,1/14/2005,05.00.00,2
0.109243697,0.078492936,0.220419202,0.320588235,0.118834081,0.906426156,0.324069924,1/14/2005,06.00.00,2
0.117647059,0.114599686,0.252873563,0.323529412,0.127802691,0.894024803,0.328552219,1/14/2005,07.00.00,2
0.420168067,0.384615385,0.511156187,0.467647059,0.152466368,0.843291995,0.332586284,1/14/2005,08.00.00,2
0.361344538,0.265306122,0.46653144,0.423529412,0.15470852,0.847801578,0.33662035,1/14/2005,09.00.00,2
0.344537815,0.277864992,0.509803922,0.432352941,0.179372197,0.81059752,0.345584939,1/14/2005,10.00.00,2
0.319327731,0.26844584,0.507099391,0.526470588,0.208520179,0.756482525,0.351860152,1/14/2005,11.00.00,2
0.260504202,0.230769231,0.398918188,0.482352941,0.228699552,0.717023675,0.355445988,1/14/2005,12.00.00,2
0.277310924,0.273155416,0.354969574,0.470588235,0.246636771,0.686583991,0.357238906,1/14/2005,13.00.00,2
0.260504202,0.237048666,0.274509804,0.420588235,0.253363229,0.677564825,0.359480054,1/14/2005,14.00.00,2
0.226890756,0.227629513,0.243407708,0.405882353,0.273542601,0.641488162,0.361721201,1/14/2005,15.00.00,2
0.285714286,0.265306122,0.30290737,0.420588235,0.266816143,0.666290868,0.367996414,1/14/2005,16.00.00,2
0.420168067,0.381475667,0.495605139,0.576470588,0.230941704,0.74746336,0.37158225,1/14/2005,17.00.00,2
0.478991597,0.409733124,0.572684246,0.579411765,0.183856502,0.844419391,0.367099955,1/14/2005,18.00.00,2
0.487394958,0.4144427,0.517241379,0.555882353,0.177130045,0.869222097,0.368444644,1/14/2005,19.00.00,2
0.487394958,0.403453689,0.483434753,0.552941176,0.186098655,0.845546787,0.369789332,1/14/2005,20.00.00,2
0.420168067,0.285714286,0.484110886,0.558823529,0.183856502,0.847801578,0.367099955,1/14/2005,21.00.00,2
0.142857143,0.09733124,0.158891143,0.370588235,0.186098655,0.785794814,0.341999104,1/14/2005,22.00.00,2
0.134453782,0.105180534,0.133874239,0.332352941,0.150224215,0.838782413,0.329000448,1/14/2005,23.00.00,2
0.193277311,0.117739403,0.198106829,0.379411765,0.143497758,0.844419391,0.324518153,1/15/2005,00.00.00,2
0.201680672,0.117739403,0.240703178,0.376470588,0.109865471,0.903043968,0.314208875,1/15/2005,01.00.00,2
0.168067227,0.09733124,0.192697769,0.358823529,0.107623318,0.895152198,0.307933662,1/15/2005,02.00.00,2
0.134453782,0.080062794,0,0,0.073991031,0.931228861,0.289108023,1/15/2005,03.00.00,1
0,0.075353218,0.179851251,0.338235294,0.053811659,0.97632469,0.285522187,1/15/2005,04.00.00,2
0.092436975,0.04866562,0.106828938,0.270588235,0.076233184,0.917700113,0.288211564,1/15/2005,05.00.00,1
0.084033613,0.043956044,0.06423259,0.205882353,0.094170404,0.868094701,0.288659794,1/15/2005,06.00.00,0
0.109243697,0.067503925,0.100067613,0.244117647,0.078475336,0.910935738,0.287315105,1/15/2005,07.00.00,1
0.159663866,0.152276295,0.22785666,0.373529412,0.078475336,0.90529876,0.285522187,1/15/2005,08.00.00,2
0.218487395,0.1711146,0.306288032,0.417647059,0.089686099,0.885005637,0.289108023,1/15/2005,09.00.00,2
0.226890756,0.166405024,0.336037863,0.455882353,0.100896861,0.863585118,0.292693859,1/15/2005,10.00.00,2
0.201680672,0.156985871,0.30290737,0.45,0.125560538,0.815107103,0.297176154,1/15/2005,11.00.00,2
0.226890756,0.182103611,0.335361731,0.520588235,0.168161435,0.726042841,0.30121022,1/15/2005,12.00.00,2
0.260504202,0.244897959,0.361730899,0.526470588,0.19955157,0.685456595,0.31017481,1/15/2005,13.00.00,2
0.369747899,0.284144427,0.435429344,0.623529412,0.237668161,0.623449831,0.316450022,1/15/2005,14.00.00,2
0.268907563,0.193092622,0.310344828,0.535294118,0.275784753,0.521984216,0.295831466,1/15/2005,15.00.00,2
0.243697479,0.178963893,0.276538201,0.494117647,0.273542601,0.529875986,0.299865531,1/15/2005,16.00.00,2
0.25210084,0.238618524,0.348208249,0.526470588,0.235426009,0.621195039,0.313312416,1/15/2005,17.00.00,2
0.31092437,0.273155416,0.432724814,0.535294118,0.195067265,0.74746336,0.335723891,1/15/2005,18.00.00,2
0.43697479,0.326530612,0.551724138,0.570588235,0.177130045,0.788049605,0.335723891,1/15/2005,19.00.00,2
0.277310924,0.200941915,0.341446924,0.488235294,0.170403587,0.736189402,0.306588974,1/15/2005,20.00.00,2
0.302521008,0.230769231,0.378634212,0.494117647,0.14573991,0.762119504,0.296279695,1/15/2005,21.00.00,2
0.193277311,0.130298273,0.263015551,0.435294118,0.132286996,0.748590755,0.279246974,1/15/2005,22.00.00,2
0.25210084,0.174254317,0.332657201,0.444117647,0.116591928,0.789177001,0.279246974,1/15/2005,23.00.00,2
0.319327731,0.213500785,0.359026369,0.485294118,0.116591928,0.764374295,0.270282385,1/16/2005,00.00.00,2
0.268907563,0.153846154,0.329276538,0.485294118,0.109865471,0.756482525,0.262662483,1/16/2005,01.00.00,2
0.176470588,0.119309262,0.198106829,0.376470588,0.114349776,0.738444194,0.260421336,1/16/2005,02.00.00,2
0.142857143,0.094191523,0,0,0.089686099,0.783540023,0.255939041,1/16/2005,03.00.00,1
0.142857143,0.092621664,0.148073022,0.338235294,0.082959641,0.776775648,0.248767369,1/16/2005,04.00.00,2
0.117647059,0.065934066,0.133874239,0.352941176,0.100896861,0.706877114,0.23935455,1/16/2005,05.00.00,2
0.100840336,0.070643642,0.112237999,0.311764706,0.105381166,0.702367531,0.240699238,1/16/2005,06.00.00,1
0.117647059,0.08477237,0.172413793,0.347058824,0.087443946,0.756482525,0.245629762,1/16/2005,07.00.00,2
0.117647059,0.075353218,0.210953347,0.458823529,0.127802691,0.614430665,0.225459435,1/16/2005,08.00.00,2
0.142857143,0.098901099,0.159567275,0.382352941,0.1367713,0.567080045,0.213805468,1/16/2005,09.00.00,2
0.084033613,0.040816327,0.116294794,0.329411765,0.201793722,0.445321308,0.20394442,1/16/2005,10.00.00,2
0.084033613,0.040816327,0.093306288,0.282352941,0.239910314,0.387824126,0.197669207,1/16/2005,11.00.00,1
0.067226891,0.034536892,0.081812035,0.261764706,0.248878924,0.376550169,0.197220977,1/16/2005,12.00.00,1
0.084033613,0.047095761,0.096686951,0.288235294,0.266816143,0.34723788,0.192290453,1/16/2005,13.00.00,1
0.067226891,0.029827316,0.077079108,0.25,0.255605381,0.360766629,0.193186912,1/16/2005,14.00.00,1
0.058823529,0.031397174,0.07234618,0.235294118,0.253363229,0.366403608,0.194083371,1/16/2005,15.00.00,1
0.092436975,0.043956044,0.118999324,0.329411765,0.246636771,0.372040586,0.194083371,1/16/2005,16.00.00,2
0.092436975,0.051805338,0.121703854,0.355882353,0.230941704,0.394588501,0.196324518,1/16/2005,17.00.00,2
0.100840336,0.053375196,0.143340095,0.388235294,0.188340807,0.461104848,0.20349619,1/16/2005,18.00.00,2
0.168067227,0.111459969,0.223799865,0.470588235,0.186098655,0.434047351,0.189601076,1/16/2005,19.00.00,2
0.18487395,0.116169545,0.249492901,0.491176471,0.18161435,0.427282976,0.183774092,1/16/2005,20.00.00,2
0.12605042,0.067503925,0.185260311,0.461764706,0.17264574,0.439684329,0.184222322,1/16/2005,21.00.00,2
0.100840336,0.06122449,0.134550372,0.382352941,0.156950673,0.467869222,0.187808158,1/16/2005,22.00.00,2
0.12605042,0.081632653,0.167680865,0.426470588,0.147982063,0.480270575,0.187359928,1/16/2005,23.00.00,2
0.117647059,0.059654631,0.133198107,0.391176471,0.143497758,0.498308906,0.191842223,1/17/2005,00.00.00,2
0.100840336,0.054945055,0.099391481,0.323529412,0.134529148,0.518602029,0.19497983,1/17/2005,01.00.00,1
0.084033613,0.045525903,0.09127789,0.294117647,0.098654709,0.598647125,0.200806813,1/17/2005,02.00.00,1
0.050420168,0.021978022,0,0,0.089686099,0.612175874,0.199462125,1/17/2005,03.00.00,0
0.058823529,0.017268446,0.06423259,0.232352941,0.082959641,0.629086809,0.201255043,1/17/2005,04.00.00,1
0.042016807,0.015698587,0.063556457,0.232352941,0.058295964,0.66065389,0.196772748,1/17/2005,05.00.00,1
0.058823529,0.025117739,0.081812035,0.264705882,0.071748879,0.631341601,0.195428059,1/17/2005,06.00.00,1
0.084033613,0.050235479,0.08857336,0.279411765,0.080717489,0.624577227,0.198117436,1/17/2005,07.00.00,1
0.25210084,0.249607535,0.373225152,0.497058824,0.040358744,0.713641488,0.199910354,1/17/2005,08.00.00,2
0.344537815,0.282574568,0.415145368,0.585294118,0.053811659,0.678692221,0.198565666,1/17/2005,09.00.00,2
0.260504202,0.230769231,0.358350237,0.547058824,0.103139013,0.587373168,0.200358584,1/17/2005,10.00.00,2
0.319327731,0.237048666,0.487491548,0.611764706,0.183856502,0.456595265,0.197669207,1/17/2005,11.00.00,2
0.226890756,0.210361068,0.320486815,0.523529412,0.235426009,0.391206313,0.196772748,1/17/2005,12.00.00,2
0.260504202,0.227629513,0.347532116,0.517647059,0.248878924,0.375422773,0.196324518,1/17/2005,13.00.00,2
0.260504202,0.230769231,0.340770791,0.520588235,0.248878924,0.367531003,0.192290453,1/17/2005,14.00.00,2
0.268907563,0.266875981,0.343475321,0.535294118,0.278026906,0.319052988,0.182877633,1/17/2005,15.00.00,2
0.277310924,0.240188383,0.357674104,0.535294118,0.289237668,0.27621195,0.162707306,1/17/2005,16.00.00,2
0.336134454,0.332810047,0.457065585,0.567647059,0.255605381,0.32356257,0.173464814,1/17/2005,17.00.00,2
0.722689076,0.675039246,0.822177147,0.8,0.206278027,0.443066516,0.204840879,1/17/2005,18.00.00,2
0.731092437,0.583987441,0.831643002,0.661764706,0.174887892,0.542277339,0.229045271,1/17/2005,19.00.00,2
0.302521008,0.262166405,0.393509128,0.532352941,0.161434978,0.570462232,0.231734648,1/17/2005,20.00.00,2
0.25210084,0.210361068,0.31102096,0.505882353,0.134529148,0.600901917,0.224562976,1/17/2005,21.00.00,2
0.159663866,0.136577708,0.229885057,0.45,0.118834081,0.620067644,0.220528911,1/17/2005,22.00.00,2
0.159663866,0.116169545,0.201487492,0.420588235,0.094170404,0.655016911,0.216494845,1/17/2005,23.00.00,2
0.134453782,0.105180534,0.202839757,0.417647059,0.076233184,0.686583991,0.215598386,1/18/2005,00.00.00,2
0.117647059,0.078492936,0.150777552,0.385294118,0.067264574,0.678692221,0.207978485,1/18/2005,01.00.00,2
0.084033613,0.053375196,0.102096011,0.308823529,0.071748879,0.662908681,0.205289108,1/18/2005,02.00.00,1
0.058823529,0.037676609,0,0,0.073991031,0.650507328,0.202599731,1/18/2005,03.00.00,0
0,0.032967033,0.073022312,0.244117647,0.100896861,0.606538895,0.204840879,1/18/2005,04.00.00,1
0.067226891,0.039246468,0.084516565,0.255882353,0.069506726,0.673055242,0.206185567,1/18/2005,05.00.00,1
0.075630252,0.054945055,0.122379986,0.311764706,0.094170404,0.643742954,0.21246078,1/18/2005,06.00.00,1
0.12605042,0.108320251,0.23056119,0.411764706,0.076233184,0.659526494,0.206633797,1/18/2005,07.00.00,2
0.260504202,0.263736264,0.373225152,0.491176471,0.087443946,0.645997745,0.208874944,1/18/2005,08.00.00,2
0.428571429,0.318681319,0.567275186,0.514705882,0.096412556,0.640360767,0.213805468,1/18/2005,09.00.00,2
0.487394958,0.392464678,0.709263016,0.691176471,0.125560538,0.596392334,0.216943075,1/18/2005,10.00.00,2
0.319327731,0.270015699,0.538201487,0.576470588,0.123318386,0.618940248,0.223666517,1/18/2005,11.00.00,2
0.369747899,0.335949765,0.675456389,0.620588235,0.114349776,0.724915445,0.255490811,1/18/2005,12.00.00,2
0.411764706,0.394034537,0.691007437,0.688235294,0.123318386,0.745208568,0.269385926,1/18/2005,13.00.00,2
0.43697479,0.43956044,0.69168357,0.705882353,0.123318386,0.781285231,0.283729269,1/18/2005,14.00.00,2
0.386554622,0.409733124,0.720081136,0.714705882,0.112107623,0.851183766,0.298969072,1/18/2005,15.00.00,2
0.403361345,0.387755102,0.742393509,0.658823529,0.116591928,0.859075536,0.304796056,1/18/2005,16.00.00,2
0.411764706,0.384615385,0.743069642,0.705882353,0.118834081,0.872604284,0.311519498,1/18/2005,17.00.00,2
0.411764706,0.434850863,0.634888438,0.632352941,0.112107623,0.89740699,0.314657104,1/18/2005,18.00.00,2
0.462184874,0.408163265,0.591615957,0.635294118,0.114349776,0.935738444,0.329448678,1/18/2005,19.00.00,2
0.352941176,0.340659341,0.503718729,0.541176471,0.143497758,0.934611048,0.359480054,1/18/2005,20.00.00,2
0.12605042,0.094191523,0.229208925,0.447058824,0.230941704,0.83427283,0.414164052,1/18/2005,21.00.00,2
0.008403361,0.051805338,0.09127789,0.305882353,0.253363229,0.809470124,0.429403855,1/18/2005,22.00.00,1
0.016806723,0.076923077,0.112914131,0.305882353,0.219730942,0.923337091,0.444643658,1/18/2005,23.00.00,1
0.075630252,0.103610675,0.156862745,0.364705882,0.213004484,0.94475761,0.446884805,1/19/2005,00.00.00,2
0.084033613,0.105180534,0.184584178,0.373529412,0.221973094,0.91319053,0.443298969,1/19/2005,01.00.00,2
0.033613445,0.069073783,0.111561866,0.320588235,0.221973094,0.899661781,0.436127297,1/19/2005,02.00.00,1
0,0.023547881,0,0,0.15470852,0.861330327,0.343343792,1/19/2005,03.00.00,0
0,0.017268446,0.050709939,0.214705882,0.107623318,0.853438557,0.295383236,1/19/2005,04.00.00,0
0,0.014128728,0.035835024,0.152941176,0.105381166,0.88951522,0.305692515,1/19/2005,05.00.00,0
0,0.018838305,0.048681542,0.167647059,0.112107623,0.845546787,0.297176154,1/19/2005,06.00.00,0
0.008403361,0.039246468,0.087897228,0.261764706,0.125560538,0.783540023,0.285073958,1/19/2005,07.00.00,1
0.058823529,0.119309262,0.179175118,0.376470588,0.156950673,0.73167982,0.2917974,1/19/2005,08.00.00,2
0.100840336,0.114599686,0.212305612,0.447058824,0.159192825,0.737316798,0.297624384,1/19/2005,09.00.00,2
0.016806723,0.058084772,0.131169709,0.376470588,0.143497758,0.759864713,0.293142089,1/19/2005,10.00.00,2
0,0.039246468,0.121703854,0.364705882,0.118834081,0.855693348,0.305692515,1/19/2005,11.00.00,2
0,0.042386185,0.122379986,0.344117647,0.141255605,0.822998873,0.314657104,1/19/2005,12.00.00,2
0.025210084,0.072213501,0.130493577,0.323529412,0.192825112,0.713641488,0.316898252,1/19/2005,13.00.00,1
0.050420168,0.105180534,0.177822853,0.376470588,0.224215247,0.620067644,0.302554908,1/19/2005,14.00.00,2
0.016806723,0.067503925,0.118999324,0.335294118,0.210762332,0.604284104,0.283729269,1/19/2005,15.00.00,2
0.016806723,0.067503925,0.113590264,0.323529412,0.206278027,0.620067644,0.286866876,1/19/2005,16.00.00,1
0.058823529,0.064364207,0.114942529,0.329411765,0.195067265,0.621195039,0.279246974,1/19/2005,17.00.00,2
0.151260504,0.119309262,0.15821501,0.382352941,0.19955157,0.613303269,0.277902286,1/19/2005,18.00.00,2
0.18487395,0.10989011,0.173089926,0.397058824,0.192825112,0.604284104,0.268489467,1/19/2005,19.00.00,2
0.193277311,0.150706436,0.173766058,0.414705882,0.201793722,0.568207441,0.260421336,1/19/2005,20.00.00,2
0.218487395,0.12244898,0.214334009,0.414705882,0.206278027,0.561443067,0.260421336,1/19/2005,21.00.00,2
0.092436975,0.037676609,0.09127789,0.279411765,0.197309417,0.587373168,0.26535186,1/19/2005,22.00.00,1
0.100840336,0.06122449,0.107505071,0.285294118,0.197309417,0.573844419,0.259076647,1/19/2005,23.00.00,1
0.151260504,0.064364207,0.125760649,0.329411765,0.195067265,0.576099211,0.258180188,1/20/2005,00.00.00,2
0.092436975,0.039246468,0.068965517,0.217647059,0.192825112,0.580608794,0.258628418,1/20/2005,01.00.00,0
0.075630252,0.020408163,0.050709939,0.182352941,0.19058296,0.585118377,0.258628418,1/20/2005,02.00.00,0
0.058823529,0.018838305,0,0,0.18161435,0.598647125,0.257283729,1/20/2005,03.00.00,0
0.050420168,0.010989011,0.027721433,0.117647059,0.174887892,0.611048478,0.258180188,1/20/2005,04.00.00,0
0.050420168,0.014128728,0.033806626,0.132352941,0.159192825,0.631341601,0.255042582,1/20/2005,05.00.00,0
0.075630252,0.045525903,0.127789047,0.273529412,0.156950673,0.649379932,0.259076647,1/20/2005,06.00.00,1
0.084033613,0.042386185,0.123056119,0.305882353,0.168161435,0.623449831,0.2568355,1/20/2005,07.00.00,1
0.285714286,0.226059655,0.430020284,0.476470588,0.156950673,0.634723788,0.253697893,1/20/2005,08.00.00,2
0.352941176,0.270015699,0.475997295,0.497058824,0.170403587,0.603156708,0.251456746,1/20/2005,09.00.00,2
0.369747899,0.273155416,0.577417174,0.558823529,0.186098655,0.569334837,0.249215598,1/20/2005,10.00.00,2
0.243697479,0.180533752,0.440838404,0.5,0.278026906,0.418263811,0.23890632,1/20/2005,11.00.00,2
0.218487395,0.186813187,0.357674104,0.444117647,0.311659193,0.364148816,0.229493501,1/20/2005,12.00.00,2
0.218487395,0.197802198,0.296146045,0.441176471,0.322869955,0.325817362,0.211564321,1/20/2005,13.00.00,2
0.25210084,0.224489796,0.296146045,0.452941176,0.331838565,0.286358512,0.190945764,1/20/2005,14.00.00,2
0.193277311,0.161695447,0.255578093,0.411764706,0.338565022,0.234498309,0.158673241,1/20/2005,15.00.00,2
0.25210084,0.227629513,0.325895876,0.491176471,0.34529148,0.264937993,0.182877633,1/20/2005,16.00.00,2
0.378151261,0.343799058,0.479377958,0.6,0.307174888,0.316798196,0.196324518,1/20/2005,17.00.00,2
0.504201681,0.447409733,0.538201487,0.617647059,0.257847534,0.422773393,0.227252353,1/20/2005,18.00.00,2
0.361344538,0.332810047,0.409060176,0.535294118,0.233183857,0.476888388,0.23935455,1/20/2005,19.00.00,2
0.285714286,0.251177394,0.31913455,0.485294118,0.221973094,0.496054115,0.241147468,1/20/2005,20.00.00,2
0.235294118,0.204081633,0.277890467,0.441176471,0.195067265,0.544532131,0.244733303,1/20/2005,21.00.00,2
0.176470588,0.10989011,0.178498986,0.388235294,0.18161435,0.562570462,0.242940385,1/20/2005,22.00.00,2
0.142857143,0.100470958,0.146720757,0.352941176,0.16367713,0.595264938,0.242940385,1/20/2005,23.00.00,2
0.151260504,0.091051805,0.142663962,0.35,0.179372197,0.588500564,0.251904975,1/21/2005,00.00.00,2
0.134453782,0.087912088,0.121027721,0.323529412,0.152466368,0.635851184,0.251456746,1/21/2005,01.00.00,1
0.117647059,0.070643642,0.09127789,0.276470588,0.150224215,0.647125141,0.253249664,1/21/2005,02.00.00,1
0.109243697,0.072213501,0,0,0.132286996,0.70011274,0.260421336,1/21/2005,03.00.00,0
0,0.092621664,0.149425287,0.297058824,0.121076233,0.742953777,0.266696549,1/21/2005,04.00.00,1
0.109243697,0.103610675,0.192021636,0.344117647,0.123318386,0.749718151,0.271178844,1/21/2005,05.00.00,2
0.134453782,0.144427002,0.24137931,0.355882353,0.132286996,0.741826381,0.277005827,1/21/2005,06.00.00,2
0.201680672,0.191522763,0.317106153,0.405882353,0.143497758,0.720405862,0.277454056,1/21/2005,07.00.00,2
0.378151261,0.354788069,0.517917512,0.511764706,0.161434978,0.701240135,0.284625728,1/21/2005,08.00.00,2
0.478991597,0.455259027,0.591615957,0.526470588,0.177130045,0.67643743,0.287315105,1/21/2005,09.00.00,2
0.361344538,0.30455259,0.540906018,0.514705882,0.186098655,0.659526494,0.286866876,1/21/2005,10.00.00,2
0.352941176,0.321821036,0.551048005,0.538235294,0.208520179,0.614430665,0.287763335,1/21/2005,11.00.00,2
0.378151261,0.35321821,0.568627451,0.555882353,0.228699552,0.598647125,0.296279695,1/21/2005,12.00.00,2
0.420168067,0.376766091,0.559161596,0.582352941,0.248878924,0.579481398,0.304347826,1/21/2005,13.00.00,2
0.243697479,0.218210361,0.271805274,0.417647059,0.286995516,0.528748591,0.31017481,1/21/2005,14.00.00,2
0.25210084,0.263736264,0.280594997,0.408823529,0.293721973,0.541149944,0.321828776,1/21/2005,15.00.00,2
0.277310924,0.31711146,0.294117647,0.291176471,0.302690583,0.580608794,0.355445988,1/21/2005,16.00.00,2
0.117647059,0.257456829,0.385395538,0.397058824,0.30044843,0.577226607,0.350067234,1/21/2005,17.00.00,2
0.193277311,0.282574568,0.358350237,0.655882353,0.271300448,0.623449831,0.348722546,1/21/2005,18.00.00,2
0.134453782,0.318681319,0.417173766,0.570588235,0.269058296,0.636978579,0.354997759,1/21/2005,19.00.00,2
0.411764706,0.59811617,0.664638269,0.717647059,0.233183857,0.726042841,0.363962349,1/21/2005,20.00.00,2
0.537815126,0.56043956,0.811359026,0.714705882,0.210762332,0.77903044,0.365307037,1/21/2005,21.00.00,2
0.294117647,0.342229199,0.695064233,0.676470588,0.19955157,0.800450958,0.363962349,1/21/2005,22.00.00,2
0.142857143,0.285714286,0.53887762,0.608823529,0.18161435,0.832018038,0.357238906,1/21/2005,23.00.00,2
0.218487395,0.315541601,0.660581474,0.655882353,0.16367713,0.86583991,0.3541013,1/22/2005,00.00.00,2
0.134453782,0.226059655,0.548343475,0.635294118,0.16367713,0.864712514,0.352308382,1/22/2005,01.00.00,2
0.12605042,0.237048666,0.511832319,0.582352941,0.159192825,0.871476888,0.350963693,1/22/2005,02.00.00,2
0.075630252,0.205651491,0,0,0.150224215,0.887260428,0.348722546,1/22/2005,03.00.00,2
0.042016807,0.180533752,0.262339419,0.370588235,0.156950673,0.877113867,0.351860152,1/22/2005,04.00.00,2
0.075630252,0.215070644,0.336037863,0.423529412,0.127802691,0.907553551,0.332586284,1/22/2005,05.00.00,2
0.033613445,0.182103611,0.393509128,0.538235294,0.116591928,0.917700113,0.326311071,1/22/2005,06.00.00,2
0.042016807,0.20722135,0.388100068,0.567647059,0.125560538,0.906426156,0.329448678,1/22/2005,07.00.00,2
0.067226891,0.244897959,0.397565923,0.576470588,0.141255605,0.888387824,0.337965038,1/22/2005,08.00.00,2
0.117647059,0.265306122,0.436105477,0.611764706,0.15470852,0.866967306,0.344240251,1/22/2005,09.00.00,2
0.134453782,0.290423862,0.434753212,0.638235294,0.206278027,0.7632469,0.3541013,1/22/2005,10.00.00,2
0.12605042,0.260596546,0.424611224,0.723529412,0.260089686,0.674182638,0.365307037,1/22/2005,11.00.00,2
0.084033613,0.235478807,0.36984449,0.6,0.313901345,0.586245772,0.37158225,1/22/2005,12.00.00,2
0.084033613,0.235478807,0.311697093,0.564705882,0.33632287,0.565952649,0.380995069,1/22/2005,13.00.00,2
0.109243697,0.265306122,0.307640297,0.547058824,0.334080717,0.562570462,0.376064545,1/22/2005,14.00.00,2
0.008403361,0.10989011,0.164976335,0.391176471,0.35426009,0.381059752,0.270282385,1/22/2005,15.00.00,2
0,0.092621664,0.136578769,0.370588235,0.34529148,0.330326945,0.227252353,1/22/2005,16.00.00,2
0,0.111459969,0.173089926,0.405882353,0.322869955,0.289740699,0.187808158,1/22/2005,17.00.00,2
0.008403361,0.135007849,0.209601082,0.435294118,0.30044843,0.306651635,0.186463469,1/22/2005,18.00.00,2
0.033613445,0.191522763,0.264367816,0.491176471,0.273542601,0.32356257,0.182877633,1/22/2005,19.00.00,2
0.058823529,0.197802198,0.30020284,0.514705882,0.253363229,0.289740699,0.153294487,1/22/2005,20.00.00,2
0.226890756,0.331240188,0.536849222,0.658823529,0.217488789,0.359639233,0.172568355,1/22/2005,21.00.00,2
0.176470588,0.265306122,0.484110886,0.632352941,0.188340807,0.411499436,0.181084715,1/22/2005,22.00.00,2
0.109243697,0.237048666,0.382014875,0.576470588,0.183856502,0.414881623,0.180188256,1/22/2005,23.00.00,2
0.067226891,0.15855573,0.304935767,0.573529412,0.179372197,0.405862458,0.173464814,1/23/2005,00.00.00,2
0,0.117739403,0.211629479,0.532352941,0.156950673,0.449830891,0.179740027,1/23/2005,01.00.00,2
0,0.119309262,0.162947938,0.441176471,0.127802691,0.499436302,0.183325863,1/23/2005,02.00.00,2
0,0.092621664,0,0,0.105381166,0.525366404,0.180636486,1/23/2005,03.00.00,0
0,0.086342229,0.151453685,0.408823529,0.094170404,0.572717024,0.189601076,1/23/2005,04.00.00,2
0,0.03610675,0.055442867,0.217647059,0.103139013,0.508455468,0.173016584,1/23/2005,05.00.00,0
0,0.031397174,0.060175794,0.214705882,0.060538117,0.600901917,0.179740027,1/23/2005,06.00.00,0
0,0.025117739,0.062880325,0.226470588,0.069506726,0.574971815,0.17705065,1/23/2005,07.00.00,1
0,0.032967033,0.090601758,0.288235294,0.056053812,0.609921082,0.180188256,1/23/2005,08.00.00,1
0,0.069073783,0.127789047,0.355882353,0.069506726,0.603156708,0.184670551,1/23/2005,09.00.00,2
0,0.100470958,0.197430696,0.476470588,0.112107623,0.535512965,0.187359928,1/23/2005,10.00.00,2
0,0.114599686,0.220419202,0.523529412,0.130044843,0.489289741,0.180636486,1/23/2005,11.00.00,2
0,0.136577708,0.268424611,0.605882353,0.159192825,0.482525366,0.194083371,1/23/2005,12.00.00,2
0,0.144427002,0.250845166,0.561764706,0.177130045,0.468996618,0.199910354,1/23/2005,13.00.00,2
0,0.124018838,0.206220419,0.514705882,0.18161435,0.464487035,0.200806813,1/23/2005,14.00.00,2
0,0.141287284,0.221771467,0.497058824,0.186098655,0.465614431,0.203047961,1/23/2005,15.00.00,2
